,Path,Caption,Link,Username
3527,tros.cl\2021-11-21 16.12.32 2712053164007724121_46466344710.jpg,,https://www.instagram.com/p/CWjJfvMp5RZ/,tros.cl
3528,tros.cl\2021-11-21 16.12.23 2712053084626351670_46466344710.jpg,,https://www.instagram.com/p/CWjJelRJ_Y2/,tros.cl
3529,tros.cl\2021-11-21 16.12.12 2712052994884779841_46466344710.jpg,,https://www.instagram.com/p/CWjJdRsJD9B/,tros.cl
3530,tros.cl\2021-11-21 16.11.45 2712052771806549881_46466344710.jpg,,https://www.instagram.com/p/CWjJaB7pJd5/,tros.cl
3531,tros.cl\2021-11-21 16.11.42 2712052742823937593_46466344710.jpg,,https://www.instagram.com/p/CWjJZm8JQY5/,tros.cl
3532,tros.cl\2021-11-21 16.11.38 2712052710544528226_46466344710.jpg,,https://www.instagram.com/p/CWjJZI4JFNi/,tros.cl
3533,tros.cl\2022-07-11 19.02.12 2880316756220760203_46466344710.jpg,,https://www.instagram.com/stories/highlights/17914341860586006/,tros.cl
3534,tros.cl\2022-04-21 18.18.22 2821587848453942195_46466344710.jpg,,https://www.instagram.com/stories/highlights/17939488934071034/,tros.cl
3535,tros.cl\2022-04-21 18.18.19 2821587826022673067_46466344710.jpg,,https://www.instagram.com/stories/highlights/17939488934071034/,tros.cl
3536,tros.cl\2022-04-21 18.18.15 2821587788198513880_46466344710.jpg,,https://www.instagram.com/stories/highlights/17939488934071034/,tros.cl
3537,tros.cl\2022-04-21 18.18.11 2821587756355350720_46466344710.jpg,,https://www.instagram.com/stories/highlights/17939488934071034/,tros.cl
3538,tros.cl\2022-04-21 18.18.08 2821587730862329375_46466344710.jpg,,https://www.instagram.com/stories/highlights/17939488934071034/,tros.cl
3539,tros.cl\2022-04-21 18.18.04 2821587704119474709_46466344710.jpg,,https://www.instagram.com/stories/highlights/17939488934071034/,tros.cl
3540,tros.cl\2022-04-21 18.18.00 2821587664701422451_46466344710.jpg,,https://www.instagram.com/stories/highlights/17939488934071034/,tros.cl
3541,tros.cl\2022-04-21 18.17.56 2821587626390663856_46466344710.jpg,,https://www.instagram.com/stories/highlights/17939488934071034/,tros.cl
3542,tros.cl\2022-04-21 18.17.52 2821587600704606928_46466344710.jpg,,https://www.instagram.com/stories/highlights/17939488934071034/,tros.cl
3543,tros.cl\2022-04-21 18.17.47 2821587560951175525_46466344710.jpg,,https://www.instagram.com/stories/highlights/17939488934071034/,tros.cl
3544,tros.cl\2022-04-21 18.17.29 2821587420114638945_46466344710.jpg,,https://www.instagram.com/stories/highlights/17939488934071034/,tros.cl
3545,tros.cl\2022-04-21 10.47.22 2821360852437496298_46466344710.jpg,,https://www.instagram.com/stories/highlights/17895560273517804/,tros.cl
3546,tros.cl\2022-04-21 10.47.19 2821360822876040916_46466344710.jpg,,https://www.instagram.com/stories/highlights/17895560273517804/,tros.cl
3547,tros.cl\2022-04-21 10.47.16 2821360796820842538_46466344710.jpg,,https://www.instagram.com/stories/highlights/17895560273517804/,tros.cl
3548,tros.cl\2022-04-21 10.47.11 2821360761689543018_46466344710.jpg,,https://www.instagram.com/stories/highlights/17895560273517804/,tros.cl
3549,tros.cl\2022-04-21 10.47.06 2821360720442585144_46466344710.jpg,,https://www.instagram.com/stories/highlights/17895560273517804/,tros.cl
3550,tros.cl\2022-04-21 10.47.03 2821360698623989503_46466344710.jpg,,https://www.instagram.com/stories/highlights/17895560273517804/,tros.cl
3551,tros.cl\2022-04-21 10.47.00 2821360664574664520_46466344710.jpg,,https://www.instagram.com/stories/highlights/17895560273517804/,tros.cl
3552,tros.cl\2022-04-21 10.46.50 2821360582366113980_46466344710.jpg,,https://www.instagram.com/stories/highlights/17895560273517804/,tros.cl
3553,tros.cl\2022-04-21 10.39.14 2821356762185654679_46466344710.jpg,,https://www.instagram.com/stories/highlights/17895560273517804/,tros.cl
3554,tros.cl\2022-04-21 10.39.10 2821356723430358018_46466344710.jpg,,https://www.instagram.com/stories/highlights/17895560273517804/,tros.cl
3555,tros.cl\2022-04-21 10.39.06 2821356690471584859_46466344710.jpg,,https://www.instagram.com/stories/highlights/17895560273517804/,tros.cl
3556,tros.cl\2022-04-21 10.38.57 2821356619889726142_46466344710.jpg,,https://www.instagram.com/stories/highlights/17895560273517804/,tros.cl
3557,tros.cl\2022-04-18 19.20.34 2819444825020173986_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3558,tros.cl\2022-04-18 19.20.30 2819444796213763654_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3559,tros.cl\2022-04-18 19.20.26 2819444756980245435_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3560,tros.cl\2022-04-18 19.20.18 2819444695189791970_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3561,tros.cl\2022-04-18 19.20.23 2819444731445337832_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3562,tros.cl\2022-04-18 19.20.15 2819444664906918449_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3563,tros.cl\2022-04-18 19.20.09 2819444612536877885_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3564,tros.cl\2022-04-18 19.20.05 2819444578848281955_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3565,tros.cl\2022-04-18 19.20.01 2819444546468102323_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3566,tros.cl\2022-04-18 19.19.52 2819444481683024852_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3567,tros.cl\2022-04-18 19.19.48 2819444442592167433_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3568,tros.cl\2022-04-18 19.19.44 2819444405346742494_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3569,tros.cl\2022-04-18 19.19.40 2819444380096839694_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3570,tros.cl\2022-04-18 19.19.35 2819444338170561902_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3571,tros.cl\2022-04-18 13.49.01 2819277957361933132_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3572,tros.cl\2022-04-18 13.48.57 2819277922314377722_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3573,tros.cl\2022-04-18 13.48.54 2819277893809984670_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3574,tros.cl\2022-04-18 13.48.51 2819277869138898194_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3575,tros.cl\2022-04-18 13.48.46 2819277831172021314_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3576,tros.cl\2022-04-18 13.48.43 2819277802894242396_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3577,tros.cl\2022-04-18 13.48.38 2819277764130343774_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3578,tros.cl\2022-04-18 13.48.34 2819277727027546646_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3579,tros.cl\2022-04-18 13.48.27 2819277665186704243_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3580,tros.cl\2022-04-18 13.48.22 2819277623403048728_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3581,tros.cl\2022-04-18 13.48.09 2819277516809113356_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3582,tros.cl\2022-04-18 13.48.03 2819277471107824135_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3583,tros.cl\2022-04-18 13.47.51 2819277368741733590_46466344710.jpg,,https://www.instagram.com/stories/highlights/17935911233113257/,tros.cl
3584,tros.cl\2022-04-21 10.20.13 2821347188301003989_46466344710.jpg,,https://www.instagram.com/stories/highlights/17967996838585377/,tros.cl
3585,tros.cl\2022-04-21 10.20.09 2821347159905640874_46466344710.jpg,,https://www.instagram.com/stories/highlights/17967996838585377/,tros.cl
3586,tros.cl\2022-04-21 10.20.05 2821347123088037084_46466344710.jpg,,https://www.instagram.com/stories/highlights/17967996838585377/,tros.cl
3587,tros.cl\2022-04-21 10.20.01 2821347104775519123_46466344710.jpg,,https://www.instagram.com/stories/highlights/17967996838585377/,tros.cl
3588,tros.cl\2022-04-19 13.25.32 2819990905231282627_46466344710.jpg,,https://www.instagram.com/stories/highlights/17967996838585377/,tros.cl
3589,tros.cl\2022-04-19 13.25.29 2819990878932965492_46466344710.jpg,,https://www.instagram.com/stories/highlights/17967996838585377/,tros.cl
3590,tros.cl\2022-04-19 13.25.25 2819990849094882769_46466344710.jpg,,https://www.instagram.com/stories/highlights/17967996838585377/,tros.cl
3591,tros.cl\2022-04-19 13.25.21 2819990813275562704_46466344710.jpg,,https://www.instagram.com/stories/highlights/17967996838585377/,tros.cl
3592,tros.cl\2022-04-19 13.25.17 2819990784217396566_46466344710.jpg,,https://www.instagram.com/stories/highlights/17967996838585377/,tros.cl
3593,tros.cl\2022-04-19 13.25.10 2819990721571300490_46466344710.jpg,,https://www.instagram.com/stories/highlights/17967996838585377/,tros.cl
3594,tros.cl\2022-04-19 13.25.04 2819990681758915425_46466344710.jpg,,https://www.instagram.com/stories/highlights/17967996838585377/,tros.cl
3595,vikatiendas\1969-12-31 21.00.00 2810787627726299108_1947538145.jpg,,https://www.instagram.com/vikatiendas,vikatiendas
3596,vikatiendas\2022-05-06 11.24.17 2832251055641347264_1947538145.jpg,"Días fríos? Tenemos las mejores opciones 🔥 
1x$8.990
2x$16.000
Combinalos como quieras ! 
Entra a www.vikatiendas.cl y elige tu opción (te dará el descuento al echar 2 productos al carro jiji)",https://www.instagram.com/p/CdOLVRGOkTA/,vikatiendas
3597,vikatiendas\2022-05-11 11.05.22 2835865409695559642_1947538145.jpg,Frío máximo? Wild es extremadamente calentito 😍 encuentralo en la web con todo medio de pago www.vikatiendas.cl,https://www.instagram.com/p/CdbBJCnuK_a/,vikatiendas
3598,vikatiendas\2022-05-02 09.15.22 2829287062740024659_1947538145.jpg,"HAPPY MAY ! 
Volvimos con todo 🔥 faltaba tomarse un receso para cargar energías 💗 
¿Cómo lo empiezas tú? ¿Hay motivación? 
#vibrabonito",https://www.instagram.com/p/CdDpZfmOj1T/,vikatiendas
3599,vikatiendas\2022-04-23 12.36.11 2822865153155834665_1947538145.jpg,Buscas un básico? Belu crop es una buena alternativa ! Encuentralo en la web www.vikatiendas.cl ❤️,https://www.instagram.com/p/Ccs1OaOrqMp/,vikatiendas
3600,vikatiendas\2022-04-19 09.41.51 2819878312430068037_1947538145.jpg,Amando los Beatles este día tan frío 🔥además que están en promo 😍 encuentralos en la web agrega 2x y te hace el descuento inmediatos,https://www.instagram.com/p/CciOGKCOOFF/,vikatiendas
3601,vikatiendas\2022-04-21 11.25.55 2821380235331184663_1947538145.jpg,Alguien dijo dia helado?  Ideal para un Wild Black  encuentralo en nuestra web www.vikatiendas.cl con todo medio de pago 🔥❤,https://www.instagram.com/p/CcnjmAvOSgX/,vikatiendas
3602,vikatiendas\2022-04-14 12.00.58 2816324447352184372_1947538145.jpg,"Amando a Blackpol skull encuentralo en la web ! Puedes retirar en Maipu o te lo enviamos a tu domicilio 🔥
Www.vikatiendas.cl",https://www.instagram.com/p/CcVmCnQrN40/,vikatiendas
3603,vikatiendas\2022-04-11 20.15.35 2814399069977474525_1947538145.jpg,Ingresando Blackpol Phoenix para esta nueva temporada 🔥 encuentralo en la web www.vikatiendas.cl 👋 hay más diseños de este hermoso poleron 🥵😍,https://www.instagram.com/p/CcOwQr2MnXd/,vikatiendas
3604,vikatiendas\2022-04-08 10.41.44 2811935910713272764_1947538145.jpg,Ueeeepaaaa ! Seguimos entrando maravillas para esta temporada otoño invierno. Porque el polar begoña grey es un éxito de ventas ha vuelto 🙌 encuentralo en la web www.vikatiendas.cl con todo medio de pago 💜,https://www.instagram.com/p/CcGANE1O8tt/,vikatiendas
3605,vikatiendas\2022-04-08 10.41.44 2811935910730067158_1947538145.jpg,Ueeeepaaaa ! Seguimos entrando maravillas para esta temporada otoño invierno. Porque el polar begoña grey es un éxito de ventas ha vuelto 🙌 encuentralo en la web www.vikatiendas.cl con todo medio de pago 💜,https://www.instagram.com/p/CcGANE1O8tt/,vikatiendas
3606,vikatiendas\2022-04-11 10.53.31 2814113857496504885_1947538145.mp4,"Por fin ! Porque hoy tuvimos una mañana helada capitalina no podíamos dejarlas sin esta nueva colección llamada WARM 🔥
Nuestra Anne lo hizo de nuevo plasmando a la perfección la nueva moda que hay esta temporada 😍 y lo maravillosamente abrigadito que es esta colección! Así que anda y
compra en la web www.vikatiendas.cl, ¡ahí tendrás la exclusiva !",https://www.instagram.com/p/CcNvaTBlVo1/,vikatiendas
3607,vikatiendas\2022-04-06 19.19.13 2810746824907839883_1947538145.jpg,Un pasito a la vez ❤,https://www.instagram.com/p/CcBx1hkMFmL/,vikatiendas
3608,vikatiendas\2022-03-29 09.51.37 2804625629169095129_1947538145.mp4,"Comenzamos la temporada de otoño invierno con todo ! 

El clima anda medio loco no ? Frío en las mañanitas y tardes más calurosas 🥵 nos tienen con la pregunta recurrente de ¿¡qué me coloco hoy !? 

¡Los Beatles son la súper solución! Colores que te ayudan a combinar tu outfit para toda ocasión ! 

Los Beatles Leticia o Pascualina esperan por ti ! Encuentralos en www.vikatiendas.cl 🔥❤ o escríbeme por direct y te ayudo ‼️ 

Y para ti... cuál es tu color favorito ?",https://www.instagram.com/p/CbsCCZylJHZ/,vikatiendas
3609,vikatiendas\2022-03-27 09.41.27 2803178069911227350_1947538145.jpg,Ahora es cuando 💗revisa nuestras historias 🔥,https://www.instagram.com/p/Cbm45pLOUvW/,vikatiendas
3610,vikatiendas\2022-03-08 09.23.48 2789398443011548570_1947538145.jpg,"💗 el futuro es nuestro 💪

#8m #8marzo #diadelamujer #juntassomosmaisfortes",https://www.instagram.com/p/Ca17xrkuyWa/,vikatiendas
3611,vikatiendas\2022-03-10 08.41.43 2790826816468194205_1947538145.jpg,"YA ESTAMOS CASI CASI 🔥👇

Ya comienzan las mañanas más heladas pero con el mismo calor de los 25° 28° a medio día que no sabemos como vestirnos 🥺 es por esto que elegimos los mejores productos para toda la temporada! 

Desde el sábado en la web 🔥 y con promo más encima !",https://www.instagram.com/p/Ca7AjQBOJOd/,vikatiendas
3612,vikatiendas\2022-04-05 11.42.59 2809790221260380346_1947538145.mp4,"A cuántas nos ha pasado ? El marido que nunca contesta 🤣 o no quiere contestar ? 👀 
Siempre sean directas con quienes les están vendiendo un producto o servicio. El decir no, gracias no te podré comprar ahora será siempre más entendible que un silencio eterno 🥲 
¿Y a ti te ha pasado?
.
.
.
.
.
#emprendedoras #chilegram #trajesdebaño #negocios #pymes #mujeresemprendedoras 
#marido #reels #trend #reelsvirales #ropafemenina #viajerosporelsurdechile",https://www.instagram.com/p/Cb-YVG_l1i6/,vikatiendas
3613,vikatiendas\2022-03-02 11.12.52 2785104680947975306_1947538145.jpg,"El verano no se acaba en Vika ! Encuentra los mejores modelos con distintas tallas y estampados 💗 
Cielito en la foto ! Uno de los más recomendados por ustedes 😍🔥",https://www.instagram.com/p/CamrfOCLoSK/,vikatiendas
3614,vikatiendas\2022-03-07 11.00.54 2788722383791781549_1947538145.mp4,"LEE PARA MAYOR DESCUENTO 👇

Te vas de vacaciones pronto? O eres de las que les encanta ahorrar dinero?

Ahora es cuando ! Aunque para nosotros verano es all year! Nos fuimos con full descuentos por esta semana. 😱

¿Cómo lo hago valer? 
Ingresa a la web www.vikatiendas.cl busca tu modelo ideal y tu talla perfecta 😍 

Encontraras descuentos desde el 10% al 40% ! ES AHORA O NUNCA ‼️ 

DALE LIKE SI TE GUSTO LA OFERTA 🔥❤

#finaldetemporada
#chilegram #clases #adiosverano #8m #mujerespower #emprendimiento #bikinischile #bikinimania #trajesdebaño",https://www.instagram.com/p/CaziDuXFvat/,vikatiendas
3615,vikatiendas\2022-02-25 08.54.21 2781411091113936353_1947538145.jpg,"Te ha pasado que familia o amigas te dicen .. ¿cómo te vas a poner eso ? Que te ves ridícula que te queda mal y a ti te encanta pero por el qué dirán prefieres no colocartelo ... 

Que nadie te diga como te tienes que vestir ! 
¡ Actitud vika ! 
.
.
.
.
#bikinischile #mujerespower #mujereschilenas #vacacioneschile #naturaleza #frasesmotivadoras",https://www.instagram.com/p/CaZjqacLYXh/,vikatiendas
3616,vikatiendas\2022-02-26 11.06.20 2782196200992147834_1947538145.mp4,"Quien dijo que los trajes de baño eran de abuelitas (con todo el respeto que nos merecen obviamente 🤭) 

Buscas algo cómodo y al mismo tiempo novedoso ? Una buenísima opción es ambar mostaza, elegante y a la misma vez cómodo, con tirantes ajustables y almohadillas en la zona del busto 
Encuentralo en la web www.vikatiendas.cl con todo medio de pagos 💗
.
.
.
.
#chile #verano2022 #pool #mujerespower #vacacioneschile #santiago #viñadelmar #coquimbo #summer #summerparty #poolparty #chilegram #reels #trend",https://www.instagram.com/p/CacWLQ_lAl6/,vikatiendas
3617,vikatiendas\2022-02-20 22.25.34 2778195507079979489_1947538145.jpg,"Amando sus fotitos de verano 😍 la @catalinaagr_  con el modelo White print, fue un clásico! Hoy sold out ! Que buen recuerdo y que linda la cata !! 🥰 
Recuerda que nuestro stock disponible esta en www.vikatiendas.cl",https://www.instagram.com/p/CaOIhgcFqHh/,vikatiendas
3618,vikatiendas\2022-02-23 10.25.14 2780007281934183116_1947538145.jpg,"Ustedes conocen a Amanda ? 
Es un modelo único, con una gama de colores tropicales, un tiro alto con lazo que puedes utilizar adelante como atrás  y un sosten totalmente novedoso 😍 
Encuentralo en la web www.vikatiendas.cl",https://www.instagram.com/p/CaUkeTQr6rM/,vikatiendas
3619,vikatiendas\2022-02-20 11.12.56 2777856964327548431_1947538145.jpg,"¿Por qué con el paso del tiempo Joaca Amarillo sigue siendo un boom ? 👇
Los básicos siempre han encantado! Además de su hermosa espalda escotada y con una parte de abajo tipo culotte ❤ 
No trasluce, incluye almohadillas... las tiene todas 🙌 . 
Encuentra este color y otros más en la web www.vikatiendas.cl",https://www.instagram.com/p/CaM7jD7lqYP/,vikatiendas
3620,vikatiendas\2022-02-19 10.29.01 2777109997414711300_1947538145.mp4,"Los tiros alto siempre marcando tendencia 🔥 
¿Cuál te gusta más? 
Encuentra a Marmol Black y muchos más en www.vikatiendas.cl. 
.
.
.
.
#playachile #bikinischile #tiroalto #mujerespower #chile #vacacioneschile #verano2022",https://www.instagram.com/p/CaKRtQyFwAE/,vikatiendas
3621,vikatiendas\2022-02-15 09.57.42 2774195220159241738_1947538145.jpg,"La @fernsilva siempre siendo ella,  la amamos 💕 
Con el modelo Málaga Celeste disponible también en Amarillo. 
Encuentralo en la web www.vikatiendas.cl ❤️",https://www.instagram.com/p/CZ_69q7LZ4K/,vikatiendas
3622,vikatiendas\2022-02-20 12.23.26 2777892211361357683_1947538145.mp4,"Una nueva salida de baño llega a VIKA 🔥  estilo vestido, puedes ocuparla no solo para ir a la playa, es una excelente opción para combinar con tu outfit veraniego favorito 🏖🌞💥
Encuéntralo en www.vikatiendas.cl. 
.
.
.
.
#salidasdebaño #trajesdebaño #mujerespower #mujereschilenas #verano2022 #viregion #topocalma #santiago #viñadelmar #navidad #matanzas",https://www.instagram.com/p/CaNDj-ShJ9z/,vikatiendas
3623,vikatiendas\2022-02-17 12.00.24 2775706343414653291_1947538145.mp4,"Los diseños con manga larga han sido un acierto en todo aspecto ! Desde hacer surf, deportes al aire libre hasta para tapar alguna cicatriz o zona en tu cuerpo que no pueda ser expuesta al sol 🌞  su lycra es especial e incluye almohadillas en la zona del busto 🔥

Y para ti ... ¿Cuál es tu favorito? 

Encuentra este diseño y mucho más en www.vikatiendas.cl",https://www.instagram.com/p/CaFSjaIB2Fr/,vikatiendas
3624,vikatiendas\2022-02-14 14.35.26 2773609347627321561_1947538145.mp4,"New High Snake siendo la bomba de este mes 🔥 encuentralo en la web www.vikatiendas.cl ! 
Vika con modelos de trajes de baño ... todo el año! 
.
.
.
.
.
#mujereschilenas #verano2022  #tiroalto #bikinischile #bikinimania #chile #mujerespower #powergirl  #surdechile #nortedechile",https://www.instagram.com/p/CZ91wGnB4jZ/,vikatiendas
3625,vikatiendas\2022-02-12 18.26.17 2772276869726610601_1947538145.jpg,"Lo sabemos ! Y en todo ámbito, no sólo físico.. compararnos con otra persona es estresante . Vamos todos a nuestro propio ritmo ❤",https://www.instagram.com/p/CZ5Gx_3FiSp/,vikatiendas
3626,vikatiendas\2022-02-12 12.07.28 2772086206070363391_1947538145.jpg,"Melina butterfly es la booomba ! Modelo pequeñito ideal para estirarse al sol a hacer naaada🌞💥
Encuentralo en la web www.vikatiendas.cl tenemos diferentes modelos para entrega inmediata 💝",https://www.instagram.com/p/CZ4bbeflZT_/,vikatiendas
3627,vikatiendas\2022-02-13 11.37.21 2772795561920088851_1947538145.mp4,"¿Cual es tu favorito? 
Encuentra estos y muchos más en la web www.vikatiendas.cl ❤️",https://www.instagram.com/p/CZ68t9nBssT/,vikatiendas
3628,vikatiendas\2022-02-11 13.08.37 2771392201951124905_1947538145.jpg,"Tucan Rosado se nos va 🥲 fue el modelo más cómodo y completo de la vida y le damos su despedida como corresponde ☺ con esta tremenda foto 🙌 
Encuéntralo sólo en talla S en la web www.vikatiendas.cl",https://www.instagram.com/p/CZ19oYylZ2p/,vikatiendas
3629,vikatiendas\2022-02-10 21.23.34 2770916548524907426_1947538145.jpg,New High Snake ❤ se lo han llevado volando! Ultimas unidades en la página web www.vikatiendas.cl,https://www.instagram.com/p/CZ0ReuBFBui/,vikatiendas
3630,vikatiendas\2022-02-09 21.08.55 2770184392035117194_1947538145.jpg,"New High Snake igual de hermoso, igual de alto. Nuevo stock en la web ! Www.vikatiendas.cl",https://www.instagram.com/p/CZxrAcJlaiK/,vikatiendas
3631,vikatiendas\2022-02-11 09.25.37 2771279358169922730_1947538145.mp4,"En VIKA encuentras muchos modelos de trajes de baño en diferentes tallas 🥳 ¿cual es tu favorito ?
Encuentra esto y muchisimo más en www.vikatiendas.cl
.
.
.
.
#bikinischile #verano2022 #mujereschilenas #amorpropio #reels #tiktok #trajesdebaño #sunset",https://www.instagram.com/p/CZ1j-S1Fzyq/,vikatiendas
3632,vikatiendas\2022-02-09 17.42.46 2770080461627048851_1947538145.mp4,"Este año ha sido novedad ! Como no? Si el diseño es hermoso e innovador, tener un pareo igual al diseño del bikini es pero ufff 🔥 
Encuentralo en la web www.vikatiendas.cl  tenemos diferentes modelos y tallas 🙌
.
.
.
.
.
.
#amorpropio  #bikinischile #trajesdebaño #chile #powergirl #emprendimiento #woman #mujereschilenas #vacacioneschile #verano2022",https://www.instagram.com/p/CZxTYDah8OT/,vikatiendas
3633,vikatiendas\2022-02-09 09.47.47 2769841574038652571_1947538145.jpg,"Estamos de acuerdo con el los modelos rojos son especiales ? 🔥
Sino cachen la onda de Amelia Red, un strapless con copa y push up y un calzon pequeño es uno de los favoritos de esta temporada 🌺🥳
Encuentralo en la web www.vikatiendas.cl",https://www.instagram.com/p/CZwdDyArsab/,vikatiendas
3634,vikatiendas\2022-02-08 09.14.12 2769099889876925135_1947538145.jpg,"Si no tienes nada bueno que decir del cuerpo del otro, si no te pidieron tu opinión.. ¡resérvate el comentario!, porque no sabes como puedes dañar a quien no te pregunto nada 
.
.

Les cuento algo? VIKA lleva existiendo 6 años .. en estos 6 años han llegado clientas con sus amigas que son muy duras con ellas ""como te vas a poner ese bikini te ves gorda"" ""mírate nooo olvidalo aunque te guste te ves mal, mira ese rollo, mira esas estrías "" ""al X no le va a gustar como te queda""
...
Ya los últimos 2 veranos han llegado clientas preciosas con una actitud digna de lo que hoy se está dando, amor propio y aceptación: ""tengo este rollo y qué, a mi me gusta como me queda así que me lo llevo"" ""me encanta! A mi me tiene que gustar no al resto"" 
Sigamos cambiando esa actitud que aún nos falta como sociedad... la aceptación de todos los cuerpos. TODOS LOS CUERPOS SON AUTENTICOS 🙌 
.
.
¿Te ha pasado que han opinado de tu cuerpo sin preguntarte ?",https://www.instagram.com/p/CZt0a2zr_rP/,vikatiendas
3635,vikatiendas\2022-02-07 09.16.09 2768376097668853133_1947538145.jpg,Miren esta bomba Málaga Celeste  también disponible en amarillo 🔥 encuentralo en la web www.vikatiendas.cl con todo medio de pagos 😍,https://www.instagram.com/p/CZrP2SyO-2N/,vikatiendas
3636,vikatiendas\2022-02-05 20.46.20 2767273920751223080_1947538145.jpg,Adana es la misma onda que Celia... pero su calzón varia un poco ! Tiene unos detalles en las caderas que te hacen lucir pero in cre i ble 😍 encuentralo en la web en www.vikatiendas.cl,https://www.instagram.com/p/CZnVPjElJ06/,vikatiendas
3637,vikatiendas\2022-02-05 20.46.20 2767273920734574589_1947538145.jpg,Adana es la misma onda que Celia... pero su calzón varia un poco ! Tiene unos detalles en las caderas que te hacen lucir pero in cre i ble 😍 encuentralo en la web en www.vikatiendas.cl,https://www.instagram.com/p/CZnVPjElJ06/,vikatiendas
3638,vikatiendas\2022-02-05 20.46.20 2767273920726050089_1947538145.jpg,Adana es la misma onda que Celia... pero su calzón varia un poco ! Tiene unos detalles en las caderas que te hacen lucir pero in cre i ble 😍 encuentralo en la web en www.vikatiendas.cl,https://www.instagram.com/p/CZnVPjElJ06/,vikatiendas
3639,vikatiendas\2022-02-04 14.28.23 2766358921916725248_1947538145.jpg,"¿ Sabias que en el 2020, 4 millones de personas, aproximadamente, fueron diagnosticadas de cáncer y 1,4 millones murieron por esta enfermedad ? 
Por eso es necesario que nos hagamos chequeos completos preventivos anuales  con el fin de detectar de forma temprana y oportuna cualquier  signo de metástasis en nuestro cuerpo. 
Cuidemos nuestro cuerpo que es nuestro templo 🙌. 
Un abrazo para todas aquellas que han sufrido de esta enfermedad y a quienes tienen algún familiar pasando por esto. 

4 de febrero día mundial contra el cáncer 🌺",https://www.instagram.com/p/CZkFMheFDgA/,vikatiendas
3640,vikatiendas\2022-02-04 20.44.27 2766548202325037853_1947538145.jpg,"El favorito de nuestras amigas! Celia es puro color. 
Encuéntralo en la web en diferentes tallas, elige tu opción en www.vikatiendas.cl ❤️",https://www.instagram.com/p/CZkwO6llFMd/,vikatiendas
3641,vikatiendas\2022-02-04 10.48.32 2766248264743731072_1947538145.jpg,"Esta nueva colección que sacamos está pero hermosa ! Espero les guste el trabajo que hicimos con @paola.jsg el día de ayer !! 

Amanda es un modelo único, tiro alto, un sosten muy cómodo y completo 😍 el lazo del calzon lo puedes usar tanto para adelante como para atrás 🙌🔥 
Encuentralo en la web www.vikatiendas.cl ❤️",https://www.instagram.com/p/CZjsCTslUjR/,vikatiendas
3642,vikatiendas\2022-02-04 10.48.32 2766248264760310699_1947538145.jpg,"Esta nueva colección que sacamos está pero hermosa ! Espero les guste el trabajo que hicimos con @paola.jsg el día de ayer !! 

Amanda es un modelo único, tiro alto, un sosten muy cómodo y completo 😍 el lazo del calzon lo puedes usar tanto para adelante como para atrás 🙌🔥 
Encuentralo en la web www.vikatiendas.cl ❤️",https://www.instagram.com/p/CZjsCTslUjR/,vikatiendas
3643,vikatiendas\2022-02-03 15.20.41 2765660466777140130_1947538145.jpg,"El rojo es una bomba para esta temporada!!! Si buscas un modelo pequeño Antu print es una buenísima opción!! 
Encuentralo en diferentes tallas en www.vikatiendas.cl",https://www.instagram.com/p/CZhmYqbl6ui/,vikatiendas
